ID,Session,note_quality,food_present,no_intx_yes_no,Hyena,Time,Order,Behavior,Target,Distance,Leader Y/N?,Food,Notes
12715,S12196,2,FALSE,FALSE,UNID,00-Jan-00,1,dist,,160,FALSE,,UNID Female
12716,S12196,2,FALSE,FALSE,boom,00-Jan-00,1,dist,,70,FALSE,,
12717,S12196,2,FALSE,FALSE,arba,00-Jan-00,1,dist,,80,FALSE,,
12718,S12196,2,FALSE,FALSE,boom,00-Jan-00,1,dist,,80,FALSE,,
12719,S12196,2,FALSE,FALSE,erem,00-Jan-00,1,dist,,80,FALSE,,
12720,S12196,2,FALSE,FALSE,jazz,00-Jan-00,1,dist,,80,FALSE,,
12721,S12196,2,FALSE,FALSE,malo,00-Jan-00,1,dist,,80,FALSE,,
12722,S12196,2,FALSE,FALSE,pike,00-Jan-00,1,dist,,80,FALSE,,
12723,S12196,2,FALSE,FALSE,UNID1,00-Jan-00,1,dist,,80,FALSE,,
12724,S12196,2,FALSE,FALSE,UNID2,00-Jan-00,1,dist,,80,FALSE,,
12725,S12196,2,FALSE,FALSE,UNID3,00-Jan-00,1,dist,,80,FALSE,,
12726,S12196,2,FALSE,FALSE,UNID4,00-Jan-00,1,dist,,80,FALSE,,
12727,S12196,2,FALSE,FALSE,UNID5,00-Jan-00,1,dist,,80,FALSE,,
12728,S12196,2,FALSE,FALSE,UNID6,00-Jan-00,1,dist,,80,FALSE,,
12729,S12196,2,FALSE,FALSE,UNID7,00-Jan-00,1,dist,,80,FALSE,,
12730,S12196,2,FALSE,FALSE,UNID8,00-Jan-00,1,dist,,80,FALSE,,
12731,S12196,2,FALSE,FALSE,SNAP,00-Jan-00,1,scan,,60,FALSE,,
12732,S12196,2,FALSE,FALSE,jazz,00-Jan-00,1,scan,,60,FALSE,,
12733,S12196,2,FALSE,FALSE,pike,00-Jan-00,1,scan,,60,FALSE,,
12734,S12196,2,FALSE,FALSE,UNID1,00-Jan-00,1,scan,,60,FALSE,,UNID male
12735,S12196,2,FALSE,FALSE,boom,00-Jan-00,1,scan,,60,FALSE,,
12736,S12196,2,FALSE,FALSE,UNID2,00-Jan-00,1,scan,,60,FALSE,,UNID male 2
12737,S12196,2,FALSE,FALSE,arba,00-Jan-00,1,scan,,60,FALSE,,
12738,S12196,2,FALSE,FALSE,erem,00-Jan-00,1,scan,,60,FALSE,,
12739,S12196,2,FALSE,FALSE,malo,00-Jan-00,1,scan,,60,FALSE,,
12740,S12196,2,FALSE,FALSE,snap,00-Jan-00,1,scan,,60,FALSE,,
12741,S12196,2,FALSE,FALSE,pike,00-Jan-00,1,scan,,60,FALSE,,
12742,S12196,2,FALSE,FALSE,boom,00-Jan-00,1,scan,,60,FALSE,,
12743,S12196,2,FALSE,FALSE,malo,00-Jan-00,1,scan,,60,FALSE,,
12744,S12196,2,FALSE,FALSE,jazz,00-Jan-00,1,scan,,60,FALSE,,
12745,S12196,2,FALSE,FALSE,UNID,00-Jan-00,1,scan,,60,FALSE,,UNID male
12746,S12196,2,FALSE,FALSE,arba,00-Jan-00,1,scan,,60,FALSE,,
12747,S12196,2,FALSE,FALSE,erem,00-Jan-00,1,scan,,60,FALSE,,
12748,S13028,2,TRUE,FALSE,muon,00-Jan-00,1,dist,,200,FALSE,,200 m from carcass- where lions are feeding
12749,S13028,2,TRUE,FALSE,muon,00-Jan-00,1,fd,,,FALSE,zebra carcass,
12750,S13028,2,TRUE,FALSE,muon,00-Jan-00,1,dist,,100,FALSE,,
12751,S13028,2,TRUE,FALSE,muon,00-Jan-00,2,av w/ fd,,,FALSE,,lionness emerged from grass and chase off
12752,S13028,2,TRUE,FALSE,muon,00-Jan-00,1,dist,,150,FALSE,,
12753,S13695,2,TRUE,FALSE,ypsi,00-Jan-00,1,scan,,20,FALSE,,
12754,S13695,2,TRUE,FALSE,ypsi,00-Jan-00,1,scan,,10,FALSE,,
12755,S13695,2,TRUE,FALSE,tero,00-Jan-00,1,dist,,80,FALSE,,
12756,S13944,2,TRUE,FALSE,lcs,00-Jan-00,1,dist,,4,FALSE,,2 subadult male lions fd adult zebra carcass
12757,S13944,2,TRUE,FALSE,tnsl,00-Jan-00,1,whoop,,,FALSE,,x8 (c=lions)
12758,S13944,2,TRUE,FALSE,lcs,00-Jan-00,1,scan,,8,FALSE,,
12759,S13944,2,TRUE,FALSE,uzi,00-Jan-00,1,scan,,15,FALSE,,
12760,S13944,2,TRUE,FALSE,UNID1,00-Jan-00,1,scan,,20,FALSE,,
12761,S13944,2,TRUE,FALSE,UNID2,00-Jan-00,1,scan,,20,FALSE,,
12762,S13944,2,TRUE,FALSE,trni,00-Jan-00,1,paste,,,FALSE,,
12763,S13944,2,TRUE,FALSE,lcs,00-Jan-00,1,scan,,4,FALSE,,
12764,S13944,2,TRUE,FALSE,wafl,00-Jan-00,1,scan,,5,FALSE,,
12765,S13944,2,TRUE,FALSE,lcs,00-Jan-00,2,whoop,,4,FALSE,,(c=lions)
12766,S13944,2,TRUE,FALSE,lcs,00-Jan-00,3,whoop,,5,FALSE,,(c=lions)
12767,S16012,2,TRUE,FALSE,chak,00-Jan-00,0,tug of war,,,FALSE,topi carcass,
12768,S16012,2,TRUE,FALSE,clay,00-Jan-00,0,tug of war,,,FALSE,topi cascass,
12769,S11279,3,TRUE,FALSE,angi,00-Jan-00,6,mob,,55,FALSE,,"""brt flw 5m- pnda"""
12770,S11279,3,TRUE,FALSE,hkr,00-Jan-00,7,mob,,60,FALSE,,"""brt flw 10m- pnda"""
12771,S11279,3,TRUE,FALSE,tero,00-Jan-00,1,whoop,,,FALSE,,x8
12772,S11279,3,TRUE,FALSE,shrm,00-Jan-00,1,paste,,,TRUE,,
12773,S11279,3,TRUE,FALSE,wafl,00-Jan-00,2,paste ov,shrm,,FALSE,,
12774,S11279,3,TRUE,FALSE,angi,00-Jan-00,3,paste ov,"shrm, wafl",,FALSE,,
12775,S11279,3,TRUE,FALSE,hkr,00-Jan-00,4,paste ov,"angi, shrm, wafl",,FALSE,,
12776,S11279,3,TRUE,FALSE,pnda,00-Jan-00,1,paste,,,TRUE,,
12777,S11279,3,TRUE,FALSE,lady,00-Jan-00,2,paste ov,pnda,,FALSE,,
12778,S11279,3,TRUE,FALSE,pnda,00-Jan-00,3,paste ov,"lady, pnda",,FALSE,,
12779,S11279,3,TRUE,FALSE,lady,00-Jan-00,4,paste ov,"pnda, lady, pnda",,FALSE,,
12780,S11279,3,TRUE,FALSE,lady,00-Jan-00,5,paste ov,"lady,pnda, lady, pnda",,FALSE,,
12781,S11279,3,TRUE,FALSE,lady,00-Jan-00,6,paste ov,"lady, lady, pnda, lady, pnda",,FALSE,,
12782,S11279,3,TRUE,FALSE,wafl,00-Jan-00,1,paste ov,"lady, lady, lady, pnda, lady, pnda",,FALSE,,
12783,S11279,3,TRUE,FALSE,wafl,00-Jan-00,1,pasteov,,,FALSE,,
12784,S11279,3,TRUE,FALSE,lady,00-Jan-00,2,dist,,30,FALSE,,lion app st/lk
12785,S11279,3,TRUE,FALSE,wafl,00-Jan-00,2,dist,,30,FALSE,,lion app st/lk
12786,S11279,3,TRUE,FALSE,angi,00-Jan-00,2,dist,,35,FALSE,,
12787,S11279,3,TRUE,FALSE,tnsl,00-Jan-00,2,dist,,36-37,FALSE,,
12788,S11279,3,TRUE,FALSE,hkr,00-Jan-00,2,dist,,36-37,FALSE,,
12789,S11279,3,TRUE,FALSE,shrm,00-Jan-00,2,dist,,36-37,FALSE,,
12790,S11279,3,TRUE,FALSE,lady,00-Jan-00,1,dist,,30,FALSE,,"lion app, hyenas brt bo"
12791,S11279,3,TRUE,FALSE,wafl,00-Jan-00,1,dist,,30,FALSE,,"lion app, hyenas brt bo"
12792,S11279,3,TRUE,FALSE,angi,00-Jan-00,1,dist,,30,FALSE,,"lion app, hyenas brt bo"
12793,S11279,3,TRUE,FALSE,tnsl,00-Jan-00,1,dist,,30,FALSE,,"lion app, hyenas brt bo"
12794,S11279,3,TRUE,FALSE,hkr,00-Jan-00,1,dist,,30,FALSE,,"lion app, hyenas brt bo"
12795,S11279,3,TRUE,FALSE,shrm,00-Jan-00,1,dist,,30,FALSE,,"lion app, hyenas brt bo"
12796,S11279,3,TRUE,FALSE,wafl,00-Jan-00,2,whoop,,,FALSE,,
12797,S11279,3,TRUE,FALSE,tnsl,00-Jan-00,2,whoop,,,FALSE,,
12798,S11279,3,TRUE,FALSE,wafl,00-Jan-00,3,dist,,25,FALSE,,Lion1 app-25 app hyenas
12799,S11279,3,TRUE,FALSE,angi,00-Jan-00,3,dist,,25,FALSE,,Lion1 app-25 app hyenas
12800,S11279,3,TRUE,FALSE,tnsl,00-Jan-00,3,dist,,25,FALSE,,Lion1 app-25 app hyenas
12801,S11279,3,TRUE,FALSE,hkr,00-Jan-00,3,dist,,25,FALSE,,Lion1 app-25 app hyenas
12802,S11279,3,TRUE,FALSE,shrm,00-Jan-00,3,dist,,25,FALSE,,Lion1 app-25 app hyenas
12803,S11279,3,TRUE,FALSE,tero,00-Jan-00,4,whoop,,,FALSE,,
12804,S11279,3,TRUE,FALSE,wafl,00-Jan-00,5,dist,,25,FALSE,,Lion2 app-25 app hyenas
12805,S11279,3,TRUE,FALSE,angi,00-Jan-00,5,dist,,25,FALSE,,Lion2 app-25 app hyenas
12806,S11279,3,TRUE,FALSE,tnsl,00-Jan-00,5,dist,,25,FALSE,,Lion2 app-25 app hyenas
12807,S11279,3,TRUE,FALSE,hkr,00-Jan-00,5,dist,,25,FALSE,,Lion2 app-25 app hyenas
12808,S11279,3,TRUE,FALSE,shrm,00-Jan-00,5,dist,,25,FALSE,,Lion2 app-25 app hyenas
12809,S11279,3,TRUE,FALSE,pnda,00-Jan-00,6,dist,,20,FALSE,,"lion chase 20m pnda, brt bo"
12810,S11279,3,TRUE,FALSE,angi,00-Jan-00,7,dist,,30,FALSE,,
12811,S11279,3,TRUE,FALSE,hkr,00-Jan-00,7,dist,,30,FALSE,,
12812,S11279,3,TRUE,FALSE,shrm,00-Jan-00,7,dist,,30,FALSE,,
12813,S11279,3,TRUE,FALSE,lady,00-Jan-00,1,dist,,40-70,FALSE,,
12814,S11279,3,TRUE,FALSE,wafl,00-Jan-00,1,dist,,40-70,FALSE,,
12815,S11279,3,TRUE,FALSE,angi,00-Jan-00,1,dist,,40-70,FALSE,,
12816,S11279,3,TRUE,FALSE,tnsl,00-Jan-00,1,dist,,40-70,FALSE,,
12817,S11279,3,TRUE,FALSE,hkr,00-Jan-00,1,dist,,40-70,FALSE,,
12818,S11279,3,TRUE,FALSE,shrm,00-Jan-00,1,dist,,40-70,FALSE,,
12819,S11279,3,TRUE,FALSE,pnda,00-Jan-00,1,dist,,40,FALSE,,
12820,S11279,3,TRUE,FALSE,ratc,00-Jan-00,1,dist,,40-70,FALSE,,
12821,S11279,3,TRUE,FALSE,shrm,00-Jan-00,1,poop,,,FALSE,,
12822,S11279,3,TRUE,FALSE,pnda,00-Jan-00,1,dist,,80,FALSE,,
12823,S11279,3,TRUE,FALSE,pnda,00-Jan-00,1,dist,,200,FALSE,,
12841,s0.12,1,TRUE,FALSE,hwk,00-Jan-00,0,scan,lion,100,FALSE,,
12842,s0.12,1,TRUE,FALSE,kite,00-Jan-00,0,scan,lion,100,FALSE,,
12843,s0.16,3,FALSE,TRUE,ao,00-Jan-00,0,dist,lion,45,FALSE,,
12844,s0.16,3,FALSE,TRUE,euc,00-Jan-00,0,dist,lion,5-85,FALSE,,
12845,s472,2,TRUE,TRUE,arc,00-Jan-00,0,scan,lion,34,FALSE,,
12846,s472,2,TRUE,TRUE,sprn,00-Jan-00,0,scan,lion,35,FALSE,,
12847,s472,2,TRUE,TRUE,hwk,00-Jan-00,0,scan,lion,35,FALSE,,
12848,s472,2,TRUE,TRUE,kite,00-Jan-00,,scan,lion,35,FALSE,,
12849,s485,3,TRUE,TRUE,euc,00-Jan-00,0,scan,lion,120,FALSE,,
12850,s485,3,TRUE,TRUE,sprn,00-Jan-00,0,scan,lion,120,FALSE,,
12851,s485,3,TRUE,TRUE,sktl,00-Jan-00,0,scan,lion,120,FALSE,,
12852,s485,3,TRUE,TRUE,hwk,00-Jan-00,0,scan,lion,120,FALSE,,
12853,s485,3,TRUE,TRUE,saw,00-Jan-00,0,scan,lion,120,FALSE,,
12854,s485,3,TRUE,TRUE,hh,00-Jan-00,0,scan,lion,120,FALSE,,
12855,s485,3,TRUE,TRUE,koi,00-Jan-00,0,scan,lion,120,FALSE,,
12856,s485,3,TRUE,TRUE,kite,00-Jan-00,0,scan,lion,120,FALSE,,
12857,s485,3,TRUE,TRUE,snap,00-Jan-00,0,scan,lion,120,FALSE,,
12858,s485,3,TRUE,TRUE,ao,00-Jan-00,0,scan,lion,120,FALSE,,
12859,s485,3,TRUE,TRUE,silk,00-Jan-00,0,scan,lion,120,FALSE,,
12860,s485,3,TRUE,TRUE,lboy,00-Jan-00,0,scan,lion,120,FALSE,,
12861,s485,3,TRUE,TRUE,pike,00-Jan-00,0,scan,lion,120,FALSE,,
12862,s642,2,TRUE,TRUE,pike,00-Jan-00,0,dist,lion,100,FALSE,,
12863,s642,2,TRUE,TRUE,lnce,00-Jan-00,0,dist,lion,100,FALSE,,
12864,s642,2,TRUE,TRUE,silk,00-Jan-00,0,scan,lion,30,FALSE,,
12865,s642,2,TRUE,TRUE,hwk,00-Jan-00,0,scan,lion,35,FALSE,,
12866,s642,2,TRUE,TRUE,lnce,00-Jan-00,0,scan,lion,40,FALSE,,
12867,s953,2,TRUE,TRUE,sprn,00-Jan-00,0,scan,lion,150,FALSE,,
12868,s12168,3,FALSE,TRUE,ista,00-Jan-00,0,scan,lion,120,FALSE,,
12869,s12168,3,FALSE,TRUE,ista,00-Jan-00,0,scan,lion,130,FALSE,,
12870,s12205,1,TRUE,FALSE,boom,00-Jan-00,0,scan,lion,10,FALSE,,
12871,s12205,1,TRUE,FALSE,coel,00-Jan-00,0,scan,lion,15,FALSE,,
12872,s12205,1,TRUE,FALSE,snap,00-Jan-00,0,scan,lion,26,FALSE,,
12873,s12205,1,TRUE,FALSE,sktl,00-Jan-00,0,scan,lion,40,FALSE,,
12874,s12205,1,TRUE,FALSE,boom,00-Jan-00,0,scan,lion,20,FALSE,,
12875,s12223,2,FALSE,TRUE,apl,00-Jan-00,0,scan,lion,125,FALSE,,
12876,s16055,1,TRUE,FALSE,muon,00-Jan-00,0,scan,lion,100,FALSE,,
12877,s16055,1,TRUE,FALSE,muon,00-Jan-00,0,dist,lion,75,FALSE,,
12878,s16055,1,TRUE,FALSE,muon,00-Jan-00,0,steal scrap,lion,10,FALSE,,
12879,s16055,1,TRUE,FALSE,muon,00-Jan-00,0,scan,lion,200,FALSE,,
12880,s16055,1,TRUE,FALSE,jeep,00-Jan-00,0,app,lion,75,FALSE,,
12881,s16055,1,TRUE,FALSE,natg,00-Jan-00,0,lope app,lion,100,FALSE,,
12882,s16055,1,TRUE,FALSE,erem,00-Jan-00,0,lope app,lion,100,FALSE,,
12883,s16055,1,TRUE,FALSE,jeep,00-Jan-00,0,steal scrap,lion,15,FALSE,,
12884,s16244,3,FALSE,TRUE,snap,00-Jan-00,0,scan,lion,80,FALSE,,
12885,s16268,1,TRUE,FALSE,lady,00-Jan-00,0,steal fd,lion,10,FALSE,,
12886,s16278,1,TRUE,TRUE,ojy,00-Jan-00,0,scan,lion,20,FALSE,,
12887,s16278,1,TRUE,TRUE,coel,00-Jan-00,0,scan,lion,50,FALSE,,
12888,s16278,1,TRUE,TRUE,ista,00-Jan-00,0,scan,lion,50,FALSE,,
12889,s16278,1,TRUE,TRUE,jeep,00-Jan-00,0,scan,lion,50,FALSE,,
12890,s16278,1,TRUE,TRUE,omha,00-Jan-00,0,scan,lion,60,FALSE,,
12891,s16278,1,TRUE,TRUE,wstr,00-Jan-00,0,scan,lion,60,FALSE,,
12892,s16282,2,TRUE,TRUE,apl,00-Jan-00,0,dist,lion,20,FALSE,,
12893,s16282,2,TRUE,TRUE,rali,00-Jan-00,0,app,lion,35,FALSE,,
12894,s16292,2,TRUE,TRUE,temp,00-Jan-00,0,scan,lion,20,FALSE,,
12895,s16292,2,TRUE,TRUE,pike,00-Jan-00,0,scan,lion,35,FALSE,,
12896,s16292,2,TRUE,TRUE,coel,00-Jan-00,0,scan,lion,35,FALSE,,
12897,s16292,2,TRUE,TRUE,erem,00-Jan-00,0,scan,lion,60,FALSE,,
12898,s16292,2,TRUE,TRUE,snap,00-Jan-00,0,scan,lion,60,FALSE,,
12899,s16292,2,TRUE,TRUE,jazz,00-Jan-00,0,scan,lion,60,FALSE,,
12900,s16292,2,TRUE,TRUE,arba,00-Jan-00,0,scan,lion,70,FALSE,,
12901,s16292,2,TRUE,TRUE,annr,00-Jan-00,0,scan,lion,70,FALSE,,
12902,s16360,2,TRUE,TRUE,coel,00-Jan-00,0,scan,lion,10,FALSE,,
12903,s16360,2,TRUE,TRUE,sgl,00-Jan-00,0,scan,lion,15,FALSE,,
12904,s16360,2,TRUE,TRUE,apl,00-Jan-00,0,dist,lion,10,FALSE,,
12905,s16360,2,TRUE,TRUE,sktl,00-Jan-00,0,dist,lion,12,FALSE,,
12906,s16360,2,TRUE,TRUE,ando,00-Jan-00,0,dist,lion,25,FALSE,,
12907,s16360,2,TRUE,TRUE,saw,00-Jan-00,0,dist,lion,35,FALSE,,
12908,s16360,2,TRUE,TRUE,ista,00-Jan-00,0,app,lion,30,FALSE,,
12909,s16360,2,TRUE,TRUE,csby,00-Jan-00,0,dist,lion,30,FALSE,,
12910,s16360,2,TRUE,TRUE,temp,00-Jan-00,0,dist,lion,30,FALSE,,
12911,s16360,2,TRUE,TRUE,baca,00-Jan-00,0,app,lion,40,FALSE,,
12912,s16360,2,TRUE,TRUE,temp,00-Jan-00,0,app/av,lion,10,FALSE,,
12913,s16360,2,TRUE,TRUE,jeep,00-Jan-00,0,dist,lion,150,FALSE,,
12914,s16360,2,TRUE,TRUE,coel,00-Jan-00,0,dist,lion,150,FALSE,,
12915,s16360,2,TRUE,TRUE,ring,00-Jan-00,0,dist,lion,100,FALSE,,
12916,s16360,2,TRUE,TRUE,temp,00-Jan-00,0,scan,lion,20,FALSE,,
12917,s16360,2,TRUE,TRUE,sktl,00-Jan-00,0,scan,lion,30,FALSE,,
12918,s16360,2,TRUE,TRUE,hwk,00-Jan-00,0,scan,lion,35,FALSE,,
12919,s16360,2,TRUE,TRUE,saw,00-Jan-00,0,scan,lion,40,FALSE,,
12920,s16360,2,TRUE,TRUE,ista,00-Jan-00,0,scan,lion,40,FALSE,,
12921,s16360,2,TRUE,TRUE,jeep,00-Jan-00,0,scan,lion,60,FALSE,,
12922,s16360,2,TRUE,TRUE,apl,00-Jan-00,0,scan,lion,70,FALSE,,
12923,s16674,2,TRUE,TRUE,ring,00-Jan-00,0,scan,lion,80,FALSE,,
12924,s16674,2,TRUE,TRUE,silk,00-Jan-00,0,scan,lion,70,FALSE,,
12925,s18985,3,TRUE,TRUE,clay,00-Jan-00,0,dist,lion,20,FALSE,,
12926,s20456.1,2,TRUE,FALSE,jlyr,00-Jan-00,0,scan,lion,30,FALSE,,
12927,s20456.1,2,TRUE,FALSE,rumg,00-Jan-00,0,scan,lion,30,FALSE,,
12928,s20456.1,2,TRUE,FALSE,clus,00-Jan-00,0,scan,lion,30,FALSE,,
12929,s20456.1,2,TRUE,FALSE,csby,00-Jan-00,0,scan,lion,30,FALSE,,
12930,s20456.1,2,TRUE,FALSE,rmmy,00-Jan-00,0,scan,lion,30,FALSE,,
12931,s20456.1,2,TRUE,FALSE,pike,00-Jan-00,0,scan,lion,30,FALSE,,
12932,s20456.1,2,TRUE,FALSE,lanc,00-Jan-00,0,scan,lion,30,FALSE,,
12933,s20456.1,2,TRUE,FALSE,arba,00-Jan-00,0,scan,lion,30,FALSE,,
12934,s20456.1,2,TRUE,FALSE,erem,00-Jan-00,0,scan,lion,30,FALSE,,
12935,s20456.1,2,TRUE,FALSE,cami,00-Jan-00,0,scan,lion,30,FALSE,,
12936,s20456.1,2,TRUE,FALSE,tula,00-Jan-00,0,scan,lion,30,FALSE,,
12937,s20456.1,2,TRUE,FALSE,snap,00-Jan-00,0,scan,lion,30,FALSE,,
12938,s20456.1,2,TRUE,FALSE,clay,00-Jan-00,0,scan,lion,30,FALSE,,
12939,s20456.1,2,TRUE,FALSE,coel,00-Jan-00,0,scan,lion,30,FALSE,,
12940,s20456.1,2,TRUE,FALSE,jazz,00-Jan-00,0,scan,lion,30,FALSE,,
12941,s20456.1,2,TRUE,FALSE,plnk,00-Jan-00,0,scan,lion,30,FALSE,,
12942,s20456.1,2,TRUE,FALSE,savy,00-Jan-00,0,scan,lion,30,FALSE,,
12943,s20456.1,2,TRUE,FALSE,coel,00-Jan-00,0,app,lion,5,FALSE,,
12944,s20456.1,2,TRUE,FALSE,tula,00-Jan-00,2,mob,lion,10,TRUE,,
12945,s20456.1,2,TRUE,FALSE,jazz,00-Jan-00,3,lope app,lion,4,FALSE,,
12946,s20456.1,2,TRUE,FALSE,coel,00-Jan-00,1,app,lion,20,FALSE,,
12947,s20456.1,2,TRUE,FALSE,apl,00-Jan-00,0,dist,lion,5,FALSE,,
12948,s20456.1,2,TRUE,FALSE,apl,00-Jan-00,2,dist,lion,4,FALSE,,
12949,s20456.1,2,TRUE,FALSE,apl,00-Jan-00,2,dist,lion,4,FALSE,,
12950,s20456.1,2,TRUE,FALSE,csby,00-Jan-00,1,low lope mob,lion,15,TRUE,,
12951,s20456.1,2,TRUE,FALSE,apl,00-Jan-00,1,eb squeal,lion,3,FALSE,,
12952,s20456.1,2,TRUE,FALSE,apl,00-Jan-00,1,eb so,lion,2,FALSE,,
12953,s20456.1,2,TRUE,FALSE,apl,00-Jan-00,2,eb so,lion,2,FALSE,,
12954,s20456.1,2,TRUE,FALSE,snap,00-Jan-00,5,dist,lion,20,FALSE,,
12955,s20456.1,2,TRUE,FALSE,cami,00-Jan-00,5,dist,lion,20,FALSE,,
12956,s20456.1,2,TRUE,FALSE,treb,00-Jan-00,5,dist,lion,20,FALSE,,
12957,s20456.1,2,TRUE,FALSE,pike,00-Jan-00,5,dist,lion,20,FALSE,,
12958,s20456.1,2,TRUE,FALSE,apl,00-Jan-00,1,dist,lion,10,FALSE,,
12959,s20456.1,2,TRUE,FALSE,avln,00-Jan-00,2,dist,lion,12,FALSE,,
12960,s20456.1,2,TRUE,FALSE,apl,00-Jan-00,0,scan,lion,15,FALSE,,
12961,s20456.1,2,TRUE,FALSE,chak,00-Jan-00,0,scan,lion,20,FALSE,,
12962,s20456.1,2,TRUE,FALSE,cami,00-Jan-00,0,scan,lion,25,FALSE,,
12963,s20456.1,2,TRUE,FALSE,lanc,00-Jan-00,0,scan,lion,25,FALSE,,
12964,s20456.1,2,TRUE,FALSE,plnk,00-Jan-00,0,scan,lion,25,FALSE,,
12965,s20456.1,2,TRUE,FALSE,csby,00-Jan-00,0,scan,lion,30,FALSE,,
12966,s20456.1,2,TRUE,FALSE,rmmy,00-Jan-00,0,scan,lion,30,FALSE,,
12967,s20456.1,2,TRUE,FALSE,tula,00-Jan-00,0,scan,lion,32,FALSE,,
12968,s20456.1,2,TRUE,FALSE,jlyr,00-Jan-00,0,scan,lion,35,FALSE,,
12969,s20456.1,2,TRUE,FALSE,treb,00-Jan-00,0,scan,lion,40,FALSE,,
12970,s20456.1,2,TRUE,FALSE,snap,00-Jan-00,1,scan,lion,41,FALSE,,
12971,s20456.1,2,TRUE,FALSE,apl,00-Jan-00,2,squeal run app,lion,5,FALSE,,
12972,s20456.1,2,TRUE,FALSE,snap,00-Jan-00,4,dist,lion,20,FALSE,,
12973,s20456.1,2,TRUE,FALSE,erem,00-Jan-00,4,dist,lion,20,FALSE,,
12974,s20456.1,2,TRUE,FALSE,rmmy,00-Jan-00,4,dist,lion,20,FALSE,,
12975,s20456.1,2,TRUE,FALSE,tula,00-Jan-00,5,dist,lion,22,FALSE,,
12976,s20456.1,2,TRUE,FALSE,pike,00-Jan-00,5,dist,lion,22,FALSE,,
12977,s20456.1,2,TRUE,FALSE,arba,00-Jan-00,5,dist,lion,22,FALSE,,
12978,s20456.1,2,TRUE,FALSE,clay,00-Jan-00,6,dist,lion,23,FALSE,,
12979,s20456.1,2,TRUE,FALSE,rmmy,00-Jan-00,7,mob,lion,18,TRUE,,
12980,s20456.1,2,TRUE,FALSE,erem,00-Jan-00,7,mob,lion,18,FALSE,,
12981,s20456.1,2,TRUE,FALSE,snap,00-Jan-00,7,mob,lion,18,FALSE,,
12982,s20456.1,2,TRUE,FALSE,avln,00-Jan-00,1,app,lion,5,FALSE,,
12983,s20456.1,2,TRUE,FALSE,avln,00-Jan-00,1,mob,lion,10,TRUE,,
12984,s20456.1,2,TRUE,FALSE,snap,00-Jan-00,1,mob,lion,10,TRUE,,
12985,s20456.1,2,TRUE,FALSE,erem,00-Jan-00,2,mob,lion,12,FALSE,,
12986,s20456.1,2,TRUE,FALSE,arba,00-Jan-00,2,mob,lion,13,FALSE,,
12987,s20456.1,2,TRUE,FALSE,apl,00-Jan-00,1,dist,lion,5,FALSE,,
12988,s20456.1,2,TRUE,FALSE,apl,00-Jan-00,0,dist,lion,10,FALSE,,
12989,s20456.1,2,TRUE,FALSE,avln,00-Jan-00,0,dist,lion,10,FALSE,,
12990,s20456.1,2,TRUE,FALSE,apl,00-Jan-00,0,dist,lion,3,FALSE,,
12991,s20456.1,2,TRUE,FALSE,avln,00-Jan-00,0,dist,lion,10,FALSE,,
12992,s20456.1,2,TRUE,FALSE,apl,00-Jan-00,2,dist,lion,20,FALSE,,
12993,s20456.1,2,TRUE,FALSE,avln,00-Jan-00,1,dist,lion,25,FALSE,,
12994,s20456.1,2,TRUE,FALSE,avln,00-Jan-00,1,scan,lion,15,FALSE,,
12995,s20456.1,2,TRUE,FALSE,apl,00-Jan-00,2,scan,lion,50,FALSE,,
12996,s20456.1,2,TRUE,FALSE,avln,00-Jan-00,3,dist,lion,10,FALSE,,
12997,s20456.1,2,TRUE,FALSE,pike,00-Jan-00,0,dist,lion,100,FALSE,,
12998,s20456.1,2,TRUE,FALSE,erem,00-Jan-00,0,dist,lion,100,FALSE,,
12999,s20456.1,2,TRUE,FALSE,lanc,00-Jan-00,0,dist,lion,100,FALSE,,
13000,s20456.1,2,TRUE,FALSE,chak,00-Jan-00,0,dist,lion,150,FALSE,,
13001,s20456.1,2,TRUE,FALSE,erem,00-Jan-00,0,dist,lion,150,FALSE,,
13002,s20456.1,2,TRUE,FALSE,lanc,00-Jan-00,0,dist,lion,150,FALSE,,
13003,s20456.1,2,TRUE,FALSE,snap,00-Jan-00,0,dist,lion,150,FALSE,,
13004,s20456.1,2,TRUE,FALSE,pike,00-Jan-00,0,dist,lion,150,FALSE,,
13005,s7508,1,TRUE,FALSE,saw,00-Jan-00,0,scan,lion,25,FALSE,,
13006,s7508,1,TRUE,FALSE,ojy,00-Jan-00,0,scan,lion,25,FALSE,,
13007,s7508,1,TRUE,FALSE,spb,00-Jan-00,0,scan,lion,30,FALSE,,
13008,s7508,1,TRUE,FALSE,mumb,00-Jan-00,0,dist,lion,30,FALSE,,
13009,s7508,1,TRUE,FALSE,ojy,00-Jan-00,0,scan,lion,30,FALSE,,
13010,s7508,1,TRUE,FALSE,hwk,00-Jan-00,0,scan,lion,3,FALSE,,
13011,s7508,1,TRUE,FALSE,apl,00-Jan-00,0,scan,lion,30,FALSE,,
13012,s7508,1,TRUE,FALSE,pglg,00-Jan-00,0,scan,lion,35,FALSE,,
13013,s7508,1,TRUE,FALSE,spb,00-Jan-00,0,scan,lion,40,FALSE,,
13014,s7508,1,TRUE,FALSE,lboy,00-Jan-00,0,scan,lion,50,FALSE,,
